Time [s],Value,Parity Error,Framing Error
8.395968833333333,'16' (0x10),,
8.396088916666667,'128' (0x80),,
8.396208916666666,'0' (0x00),,
8.396329000000000,'20' (0x14),,
8.408453166666666,'15' (0x0F),,
8.408573166666667,'4' (0x04),,
8.408693250000001,$ (0x24),,
8.408813250000000,'160' (0xA0),,
8.408933333333334,'180' (0xB4),,
8.409053333333333,'6' (0x06),,
8.409173416666667,'8' (0x08),,
8.409293416666667,@ (0x40),,
8.409413499999999,'0' (0x00),,
8.409533500000000,'2' (0x02),,
8.409653583333334,'16' (0x10),,
8.409773583333333,'128' (0x80),,
8.409893666666667,'0' (0x00),,
8.410013666666666,'4' (0x04),,
8.410133750000000,' ' (0x20),,
8.410253750000001,'0' (0x00),,
8.410373750000000,'1' (0x01),,
8.410493833333334,'8' (0x08),,
8.410613833333333,@ (0x40),,
8.410733916666667,'0' (0x00),,
8.410853916666667,'2' (0x02),,
8.410974000000000,'16' (0x10),,
8.411094000000000,'128' (0x80),,
8.411214083333334,'0' (0x00),,
8.411334083333333,$ (0x24),,
8.423468333333334,'15' (0x0F),,
8.423588333333333,'4' (0x04),,
8.423708416666667,$ (0x24),,
8.423828416666666,` (0x60),,
8.423948500000000,'183' (0xB7),,
8.424068500000001,'6' (0x06),,
8.424188583333333,'8' (0x08),,
8.424308583333334,@ (0x40),,
8.424428666666667,'0' (0x00),,
8.424548666666666,'2' (0x02),,
8.424668750000000,'16' (0x10),,
8.424788749999999,'128' (0x80),,
8.424908750000000,'0' (0x00),,
8.425028833333334,'4' (0x04),,
8.425148833333333,' ' (0x20),,
8.425268916666667,'0' (0x00),,
8.425388916666666,'1' (0x01),,
8.425509000000000,'8' (0x08),,
8.425629000000001,@ (0x40),,
8.425749083333333,'0' (0x00),,
8.425869083333334,'2' (0x02),,
8.425989166666668,'16' (0x10),,
8.426109166666667,'128' (0x80),,
8.426229250000000,'0' (0x00),,
8.426349249999999,4 (0x34),,
8.438463416666666,'15' (0x0F),,
8.438583500000000,'4' (0x04),,
8.438703500000001,$ (0x24),,
8.438823583333333,'224' (0xE0),,
8.438943583333334,'186' (0xBA),,
8.439063666666666,'6' (0x06),,
8.439183666666667,'8' (0x08),,
8.439303750000001,@ (0x40),,
8.439423750000000,'0' (0x00),,
8.439543833333333,'2' (0x02),,
8.439663833333332,'16' (0x10),,
8.439783916666666,'128' (0x80),,
8.439903916666667,'0' (0x00),,
8.440023999999999,'4' (0x04),,
8.440144000000000,' ' (0x20),,
8.440264083333334,'0' (0x00),,
8.440384083333333,'1' (0x01),,
8.440504166666667,'8' (0x08),,
8.440624166666666,@ (0x40),,
8.440744250000000,'0' (0x00),,
8.440864250000001,'2' (0x02),,
8.440984333333333,'16' (0x10),,
8.441104333333334,'128' (0x80),,
8.441224416666667,'0' (0x00),,
8.441344416666666,'4' (0x04),,
8.443495166666667,'3' (0x03),,
8.443615250000001,'196' (0xC4),,
8.443735250000000,'0' (0x00),,
8.453478583333334,'15' (0x0F),,
8.453598666666666,'4' (0x04),,
8.453718666666667,$ (0x24),,
8.453838749999999,'224' (0xE0),,
8.453958750000000,'190' (0xBE),,
8.454078833333334,'6' (0x06),,
8.454198833333333,'8' (0x08),,
8.454318916666667,@ (0x40),,
8.454438916666666,'0' (0x00),,
8.454559000000000,'2' (0x02),,
8.454679000000000,'16' (0x10),,
8.454799083333333,'128' (0x80),,
8.454919083333333,'0' (0x00),,
8.455039166666667,'4' (0x04),,
8.455159166666666,' ' (0x20),,
8.455279250000000,'0' (0x00),,
8.455399249999999,'1' (0x01),,
8.455519333333333,'8' (0x08),,
8.455639333333334,@ (0x40),,
8.455759416666666,'0' (0x00),,
8.455879416666667,'2' (0x02),,
8.455999500000001,'16' (0x10),,
8.456119500000000,'128' (0x80),,
8.456239583333334,'0' (0x00),,
8.456359583333333,'20' (0x14),,
8.468483750000001,'15' (0x0F),,
8.468603833333333,'4' (0x04),,
8.468723833333334,$ (0x24),,
8.468843916666666,` (0x60),,
8.468963916666667,'194' (0xC2),,
8.469084000000001,'6' (0x06),,
8.469204000000000,'8' (0x08),,
8.469324083333333,@ (0x40),,
8.469444083333334,'0' (0x00),,
8.469564166666666,'2' (0x02),,
8.469684166666667,'16' (0x10),,
8.469804249999999,'128' (0x80),,
8.469924250000000,'0' (0x00),,
8.470044333333334,'4' (0x04),,
8.470164333333333,' ' (0x20),,
8.470284416666667,'0' (0x00),,
8.470404416666666,'1' (0x01),,
8.470524500000000,'8' (0x08),,
8.470644500000001,@ (0x40),,
8.470764583333333,'0' (0x00),,
8.470884583333333,'2' (0x02),,
8.471004666666667,'16' (0x10),,
8.471124666666666,'128' (0x80),,
8.471244750000000,'0' (0x00),,
8.471364749999999,$ (0x24),,
8.483478916666666,'15' (0x0F),,
8.483599000000000,'4' (0x04),,
8.483719000000001,$ (0x24),,
8.483839083333333,'160' (0xA0),,
8.483959083333334,'198' (0xC6),,
8.484079166666668,'6' (0x06),,
8.484199166666667,'8' (0x08),,
8.484319250000000,@ (0x40),,
8.484439249999999,'0' (0x00),,
8.484559333333333,'2' (0x02),,
8.484679333333334,'16' (0x10),,
8.484799416666666,'128' (0x80),,
8.484919416666667,'0' (0x00),,
8.485039499999999,'4' (0x04),,
8.485159500000000,' ' (0x20),,
8.485279583333334,'0' (0x00),,
8.485399583333333,'1' (0x01),,
8.485519666666667,'8' (0x08),,
8.485639666666666,@ (0x40),,
8.485759750000000,'0' (0x00),,
8.485879750000000,'2' (0x02),,
8.485999833333333,'16' (0x10),,
8.486119833333333,'128' (0x80),,
8.486239916666667,'0' (0x00),,
8.486359916666666,4 (0x34),,
8.498494083333334,'15' (0x0F),,
8.498614166666666,'4' (0x04),,
8.498734166666667,$ (0x24),,
8.498854250000001,'160' (0xA0),,
8.498974250000000,'203' (0xCB),,
8.499094333333334,'6' (0x06),,
8.499214333333333,'8' (0x08),,
8.499334416666667,@ (0x40),,
8.499454416666667,'0' (0x00),,
8.499574500000000,'2' (0x02),,
8.499694500000000,'16' (0x10),,
8.499814583333333,'128' (0x80),,
8.499934583333333,'0' (0x00),,
8.500054666666667,'4' (0x04),,
8.500174666666666,' ' (0x20),,
8.500294750000000,'0' (0x00),,
8.500414749999999,'1' (0x01),,
8.500534833333333,'8' (0x08),,
8.500654833333334,@ (0x40),,
8.500774916666666,'0' (0x00),,
8.500894916666667,'2' (0x02),,
8.501015000000001,'16' (0x10),,
8.501135000000000,'128' (0x80),,
8.501255083333334,'0' (0x00),,
8.501375083333333,'4' (0x04),,
8.503525833333333,'3' (0x03),,
8.503645833333334,'192' (0xC0),,
8.503765916666667,COMMA (0x2C),,
8.513499250000001,'15' (0x0F),,
8.513619333333333,'4' (0x04),,
8.513739333333334,$ (0x24),,
8.513859416666667,'224' (0xE0),,
8.513979416666666,'207' (0xCF),,
8.514099500000000,'6' (0x06),,
8.514219499999999,'8' (0x08),,
8.514339583333333,@ (0x40),,
8.514459583333334,'0' (0x00),,
8.514579666666666,'2' (0x02),,
8.514699666666667,'16' (0x10),,
8.514819749999999,'128' (0x80),,
8.514939750000000,'0' (0x00),,
8.515059833333334,'4' (0x04),,
8.515179833333333,' ' (0x20),,
8.515299916666667,'0' (0x00),,
8.515419916666668,'1' (0x01),,
8.515540000000000,'8' (0x08),,
8.515660000000000,@ (0x40),,
8.515780083333333,'0' (0x00),,
8.515900083333333,'2' (0x02),,
8.516020166666667,'16' (0x10),,
8.516140166666666,'128' (0x80),,
8.516260250000000,'0' (0x00),,
8.516380249999999,'20' (0x14),,
8.528494416666666,'15' (0x0F),,
8.528614500000000,'4' (0x04),,
8.528734500000001,$ (0x24),,
8.528854583333333,'224' (0xE0),,
8.528974583333333,'211' (0xD3),,
8.529094666666667,'6' (0x06),,
8.529214666666666,'8' (0x08),,
8.529334750000000,@ (0x40),,
8.529454749999999,'0' (0x00),,
8.529574833333333,'2' (0x02),,
8.529694833333334,'16' (0x10),,
8.529814916666666,'128' (0x80),,
8.529934916666667,'0' (0x00),,
8.530055000000001,'4' (0x04),,
8.530175000000000,' ' (0x20),,
8.530295000000001,'0' (0x00),,
8.530415083333333,'1' (0x01),,
8.530535083333334,'8' (0x08),,
8.530655166666667,@ (0x40),,
8.530775166666666,'0' (0x00),,
8.530895250000000,'2' (0x02),,
8.531015249999999,'16' (0x10),,
8.531135333333333,'128' (0x80),,
8.531255333333334,'0' (0x00),,
8.531375416666666,$ (0x24),,
8.543509583333334,'15' (0x0F),,
8.543629666666666,'4' (0x04),,
8.543749666666667,$ (0x24),,
8.543869750000001,'160' (0xA0),,
8.543989750000000,'215' (0xD7),,
8.544109833333334,'6' (0x06),,
8.544229833333333,'8' (0x08),,
8.544349916666667,@ (0x40),,
8.544469916666667,'0' (0x00),,
8.544589916666666,'2' (0x02),,
8.544710000000000,'16' (0x10),,
8.544829999999999,'128' (0x80),,
8.544950083333333,'0' (0x00),,
8.545070083333334,'4' (0x04),,
8.545190166666666,' ' (0x20),,
8.545310166666667,'0' (0x00),,
8.545430250000001,'1' (0x01),,
8.545550250000000,'8' (0x08),,
8.545670333333334,@ (0x40),,
8.545790333333333,'0' (0x00),,
8.545910416666667,'2' (0x02),,
8.546030416666667,'16' (0x10),,
8.546150500000000,'128' (0x80),,
8.546270500000000,'0' (0x00),,
8.546390583333332,4 (0x34),,
8.558514750000001,'15' (0x0F),,
8.558634750000000,'4' (0x04),,
8.558754833333333,$ (0x24),,
8.558874833333334,'160' (0xA0),,
8.558994916666666,'218' (0xDA),,
8.559114916666667,'6' (0x06),,
8.559234999999999,'8' (0x08),,
8.559355000000000,@ (0x40),,
8.559475083333334,'0' (0x00),,
8.559595083333333,'2' (0x02),,
8.559715166666667,'16' (0x10),,
8.559835166666666,'128' (0x80),,
8.559955250000000,'0' (0x00),,
8.560075250000001,'4' (0x04),,
8.560195333333333,' ' (0x20),,
8.560315333333333,'0' (0x00),,
8.560435416666667,'1' (0x01),,
8.560555416666666,'8' (0x08),,
8.560675500000000,@ (0x40),,
8.560795499999999,'0' (0x00),,
8.560915583333333,'2' (0x02),,
8.561035583333334,'16' (0x10),,
8.561155666666666,'128' (0x80),,
8.561275666666667,'0' (0x00),,
8.561395750000001,'4' (0x04),,
8.563546499999999,'3' (0x03),,
8.563666500000000,'196' (0xC4),,
8.563786583333334,'0' (0x00),,
8.573509916666668,'15' (0x0F),,
8.573629916666667,'4' (0x04),,
8.573750000000000,$ (0x24),,
8.573869999999999,'160' (0xA0),,
8.573990083333333,'220' (0xDC),,
8.574110083333334,'6' (0x06),,
8.574230166666666,'8' (0x08),,
8.574350166666667,@ (0x40),,
8.574470249999999,'0' (0x00),,
8.574590250000000,'2' (0x02),,
8.574710333333334,'16' (0x10),,
8.574830333333333,'128' (0x80),,
8.574950416666667,'0' (0x00),,
8.575070416666666,'4' (0x04),,
8.575190500000000,' ' (0x20),,
8.575310500000001,'0' (0x00),,
8.575430583333333,'1' (0x01),,
8.575550583333333,'8' (0x08),,
8.575670666666667,@ (0x40),,
8.575790666666666,'0' (0x00),,
8.575910750000000,'2' (0x02),,
8.576030749999999,'16' (0x10),,
8.576150833333333,'128' (0x80),,
8.576270833333334,'0' (0x00),,
8.576390916666666,'20' (0x14),,
8.588515083333334,'15' (0x0F),,
8.588635083333333,'4' (0x04),,
8.588755166666667,$ (0x24),,
8.588875166666666,` (0x60),,
8.588995250000000,'223' (0xDF),,
8.589115250000001,'6' (0x06),,
8.589235333333333,'8' (0x08),,
8.589355333333334,@ (0x40),,
8.589475416666666,'0' (0x00),,
8.589595416666667,'2' (0x02),,
8.589715500000001,'16' (0x10),,
8.589835500000000,'128' (0x80),,
8.589955583333333,'0' (0x00),,
8.590075583333334,'4' (0x04),,
8.590195666666666,' ' (0x20),,
8.590315666666667,'0' (0x00),,
8.590435749999999,'1' (0x01),,
8.590555750000000,'8' (0x08),,
8.590675833333334,@ (0x40),,
8.590795833333333,'0' (0x00),,
8.590915916666667,'2' (0x02),,
8.591035916666666,'16' (0x10),,
8.591156000000000,'128' (0x80),,
8.591276000000001,'0' (0x00),,
8.591396083333333,$ (0x24),,
8.603530250000000,'15' (0x0F),,
8.603650249999999,'4' (0x04),,
8.603770333333333,$ (0x24),,
8.603890333333334,'160' (0xA0),,
8.604010416666666,'226' (0xE2),,
8.604130416666667,'6' (0x06),,
8.604250499999999,'8' (0x08),,
8.604370500000000,@ (0x40),,
8.604490583333334,'0' (0x00),,
8.604610583333333,'2' (0x02),,
8.604730666666667,'16' (0x10),,
8.604850666666668,'128' (0x80),,
8.604970750000000,'0' (0x00),,
8.605090750000000,'4' (0x04),,
8.605210833333333,' ' (0x20),,
8.605330833333333,'0' (0x00),,
8.605450916666667,'1' (0x01),,
8.605570916666666,'8' (0x08),,
8.605691000000000,@ (0x40),,
8.605810999999999,'0' (0x00),,
8.605931083333333,'2' (0x02),,
8.606051083333334,'16' (0x10),,
8.606171166666666,'128' (0x80),,
8.606291166666667,'0' (0x00),,
8.606411250000001,4 (0x34),,
8.618535416666667,'15' (0x0F),,
8.618655416666666,'4' (0x04),,
8.618775500000000,$ (0x24),,
8.618895500000001,'160' (0xA0),,
8.619015583333333,'229' (0xE5),,
8.619135583333334,'6' (0x06),,
8.619255666666668,'8' (0x08),,
8.619375666666667,@ (0x40),,
8.619495750000000,'0' (0x00),,
8.619615749999999,'2' (0x02),,
8.619735833333333,'16' (0x10),,
8.619855833333334,'128' (0x80),,
8.619975916666666,'0' (0x00),,
8.620095916666667,'4' (0x04),,
8.620215999999999,' ' (0x20),,
8.620336000000000,'0' (0x00),,
8.620456083333334,'1' (0x01),,
8.620576083333333,'8' (0x08),,
8.620696166666667,@ (0x40),,
8.620816166666666,'0' (0x00),,
8.620936250000000,'2' (0x02),,
8.621056250000001,'16' (0x10),,
8.621176333333333,'128' (0x80),,
8.621296333333333,'0' (0x00),,
8.621416416666667,'4' (0x04),,
8.623567083333333,'3' (0x03),,
8.623687166666667,'192' (0xC0),,
8.623807166666667,COMMA (0x2C),,
8.633540583333334,'15' (0x0F),,
8.633660583333333,'4' (0x04),,
8.633780666666667,$ (0x24),,
8.633900666666667,` (0x60),,
8.634020749999999,'232' (0xE8),,
8.634140750000000,'6' (0x06),,
8.634260833333334,'8' (0x08),,
8.634380833333333,@ (0x40),,
8.634500916666667,'0' (0x00),,
8.634620916666666,'2' (0x02),,
8.634741000000000,'16' (0x10),,
8.634861000000001,'128' (0x80),,
8.634981083333333,'0' (0x00),,
8.635101083333334,'4' (0x04),,
8.635221166666666,' ' (0x20),,
8.635341166666667,'0' (0x00),,
8.635461250000001,'1' (0x01),,
8.635581250000000,'8' (0x08),,
8.635701333333333,@ (0x40),,
8.635821333333332,'0' (0x00),,
8.635941416666666,'2' (0x02),,
8.636061416666667,'16' (0x10),,
8.636181499999999,'128' (0x80),,
8.636301500000000,'0' (0x00),,
8.636421583333334,'20' (0x14),,
8.648545750000000,'15' (0x0F),,
8.648665749999999,'4' (0x04),,
8.648785833333333,$ (0x24),,
8.648905833333334,'224' (0xE0),,
8.649025916666666,'234' (0xEA),,
8.649145916666667,'6' (0x06),,
8.649266000000001,'8' (0x08),,
8.649386000000000,@ (0x40),,
8.649506083333334,'0' (0x00),,
8.649626083333333,'2' (0x02),,
8.649746166666667,'16' (0x10),,
8.649866166666667,'128' (0x80),,
8.649986250000000,'0' (0x00),,
8.650106250000000,'4' (0x04),,
8.650226333333332,' ' (0x20),,
8.650346333333333,'0' (0x00),,
8.650466416666667,'1' (0x01),,
8.650586416666666,'8' (0x08),,
8.650706500000000,@ (0x40),,
8.650826500000001,'0' (0x00),,
8.650946500000000,'2' (0x02),,
8.651066583333334,'16' (0x10),,
8.651186583333333,'128' (0x80),,
8.651306666666667,'0' (0x00),,
8.651426666666667,$ (0x24),,
8.663540833333334,'15' (0x0F),,
8.663660916666666,'4' (0x04),,
8.663780916666667,$ (0x24),,
8.663900999999999,'224' (0xE0),,
8.664021000000000,'237' (0xED),,
8.664141083333334,'6' (0x06),,
8.664261083333333,'8' (0x08),,
8.664381166666667,@ (0x40),,
8.664501166666666,'0' (0x00),,
8.664621250000000,'2' (0x02),,
8.664741250000001,'16' (0x10),,
8.664861333333333,'128' (0x80),,
8.664981333333333,'0' (0x00),,
8.665101416666667,'4' (0x04),,
8.665221416666666,' ' (0x20),,
8.665341500000000,'0' (0x00),,
8.665461499999999,'1' (0x01),,
8.665581583333333,'8' (0x08),,
8.665701583333334,@ (0x40),,
8.665821666666666,'0' (0x00),,
8.665941666666667,'2' (0x02),,
8.666061750000001,'16' (0x10),,
8.666181750000000,'128' (0x80),,
8.666301833333334,'0' (0x00),,
8.666421833333333,4 (0x34),,
8.678546000000001,'15' (0x0F),,
8.678666083333333,'4' (0x04),,
8.678786083333334,$ (0x24),,
8.678906166666666,'224' (0xE0),,
8.679026166666667,'240' (0xF0),,
8.679146250000001,'6' (0x06),,
8.679266250000000,'8' (0x08),,
8.679386333333333,@ (0x40),,
8.679506333333334,'0' (0x00),,
8.679626416666666,'2' (0x02),,
8.679746416666667,'16' (0x10),,
8.679866499999999,'128' (0x80),,
8.679986500000000,'0' (0x00),,
8.680106583333334,'4' (0x04),,
8.680226583333333,' ' (0x20),,
8.680346666666667,'0' (0x00),,
8.680466666666666,'1' (0x01),,
8.680586750000000,'8' (0x08),,
8.680706750000001,@ (0x40),,
8.680826833333333,'0' (0x00),,
8.680946833333334,'2' (0x02),,
8.681066916666667,'16' (0x10),,
8.681186916666666,'128' (0x80),,
8.681307000000000,'0' (0x00),,
8.681426999999999,'4' (0x04),,
8.683577750000000,'3' (0x03),,
8.683697833333333,'196' (0xC4),,
8.683817833333332,'0' (0x00),,
8.693561166666667,'15' (0x0F),,
8.693681249999999,'4' (0x04),,
8.693801250000000,$ (0x24),,
8.693921333333334,` (0x60),,
8.694041333333333,'242' (0xF2),,
8.694161416666667,'6' (0x06),,
8.694281416666668,'8' (0x08),,
8.694401500000000,@ (0x40),,
8.694521500000000,'0' (0x00),,
8.694641583333333,'2' (0x02),,
8.694761583333333,'16' (0x10),,
8.694881666666667,'128' (0x80),,
8.695001666666666,'0' (0x00),,
8.695121750000000,'4' (0x04),,
8.695241749999999,' ' (0x20),,
8.695361833333333,'0' (0x00),,
8.695481833333334,'1' (0x01),,
8.695601916666666,'8' (0x08),,
8.695721916666667,@ (0x40),,
8.695842000000001,'0' (0x00),,
8.695962000000000,'2' (0x02),,
8.696082083333334,'16' (0x10),,
8.696202083333333,'128' (0x80),,
8.696322166666667,'0' (0x00),,
8.696442166666667,'20' (0x14),,
8.708556333333334,'15' (0x0F),,
8.708676416666666,'4' (0x04),,
8.708796416666667,$ (0x24),,
8.708916500000001,' ' (0x20),,
8.709036500000000,'244' (0xF4),,
8.709156583333334,'6' (0x06),,
8.709276583333333,'8' (0x08),,
8.709396666666667,@ (0x40),,
8.709516666666667,'0' (0x00),,
8.709636750000000,'2' (0x02),,
8.709756750000000,'16' (0x10),,
8.709876833333333,'128' (0x80),,
8.709996833333333,'0' (0x00),,
8.710116916666667,'4' (0x04),,
8.710236916666666,' ' (0x20),,
8.710357000000000,'0' (0x00),,
8.710476999999999,'1' (0x01),,
8.710597083333333,'8' (0x08),,
8.710717083333334,@ (0x40),,
8.710837166666666,'0' (0x00),,
8.710957166666667,'2' (0x02),,
8.711077250000001,'16' (0x10),,
8.711197250000000,'128' (0x80),,
8.711317333333334,'4' (0x04),,
8.711437333333333,$ (0x24),,
8.723571500000000,'15' (0x0F),,
8.723691583333334,'4' (0x04),,
8.723811583333333,$ (0x24),,
8.723931666666667,'224' (0xE0),,
8.724051666666666,'246' (0xF6),,
8.724171750000000,'6' (0x06),,
8.724291750000001,'8' (0x08),,
8.724411833333333,@ (0x40),,
8.724531833333334,'0' (0x00),,
8.724651916666666,'2' (0x02),,
8.724771916666667,'16' (0x10),,
8.724892000000001,'128' (0x80),,
8.725012000000000,'0' (0x00),,
8.725132083333333,'4' (0x04),,
8.725252083333332,' ' (0x20),,
8.725372166666666,'0' (0x00),,
8.725492166666667,'1' (0x01),,
8.725612249999999,'8' (0x08),,
8.725732250000000,@ (0x40),,
8.725852333333334,'0' (0x00),,
8.725972333333333,'2' (0x02),,
8.726092416666667,'16' (0x10),,
8.726212416666666,'128' (0x80),,
8.726332500000000,'0' (0x00),,
8.726452500000001,4 (0x34),,
8.738576666666667,'15' (0x0F),,
8.738696750000001,'4' (0x04),,
8.738816750000000,$ (0x24),,
8.738936833333334,` (0x60),,
8.739056833333333,'249' (0xF9),,
8.739176916666667,'6' (0x06),,
8.739296916666667,'8' (0x08),,
8.739417000000000,@ (0x40),,
8.739537000000000,'0' (0x00),,
8.739657083333332,'2' (0x02),,
8.739777083333333,'16' (0x10),,
8.739897166666667,'128' (0x80),,
8.740017166666666,'0' (0x00),,
8.740137250000000,'4' (0x04),,
8.740257250000001,' ' (0x20),,
8.740377333333333,'0' (0x00),,
8.740497333333334,'1' (0x01),,
8.740617416666666,'8' (0x08),,
8.740737416666667,@ (0x40),,
8.740857500000001,'0' (0x00),,
8.740977500000000,'2' (0x02),,
8.741097583333334,'16' (0x10),,
8.741217583333333,'128' (0x80),,
8.741337666666666,'0' (0x00),,
8.741457666666667,'4' (0x04),,
8.743608416666667,'3' (0x03),,
8.743728416666666,'192' (0xC0),,
8.743848500000000,COMMA (0x2C),,
8.753581833333334,'15' (0x0F),,
8.753701916666667,'4' (0x04),,
8.753821916666666,$ (0x24),,
8.753942000000000,'224' (0xE0),,
8.754061999999999,'251' (0xFB),,
8.754182083333333,'6' (0x06),,
8.754302083333334,'8' (0x08),,
8.754422166666666,@ (0x40),,
8.754542166666667,'0' (0x00),,
8.754662250000001,'2' (0x02),,
8.754782250000000,'16' (0x10),,
8.754902333333334,'128' (0x80),,
8.755022333333333,'0' (0x00),,
8.755142416666667,'4' (0x04),,
8.755262416666667,' ' (0x20),,
8.755382500000000,'0' (0x00),,
8.755502500000000,'1' (0x01),,
8.755622583333333,'8' (0x08),,
8.755742583333333,@ (0x40),,
8.755862666666667,'0' (0x00),,
8.755982666666666,'2' (0x02),,
8.756102750000000,'16' (0x10),,
8.756222749999999,'128' (0x80),,
8.756342833333333,'0' (0x00),,
8.756462833333334,'20' (0x14),,
8.768587000000000,'15' (0x0F),,
8.768707083333334,'4' (0x04),,
8.768827083333333,$ (0x24),,
8.768947166666667,` (0x60),,
8.769067166666666,'254' (0xFE),,
8.769187250000000,'6' (0x06),,
8.769307250000001,'8' (0x08),,
8.769427333333333,@ (0x40),,
8.769547333333334,'0' (0x00),,
8.769667416666667,'2' (0x02),,
8.769787416666667,'16' (0x10),,
8.769907500000000,'128' (0x80),,
8.770027499999999,'0' (0x00),,
8.770147583333333,'4' (0x04),,
8.770267583333334,' ' (0x20),,
8.770387666666666,'0' (0x00),,
8.770507666666667,'1' (0x01),,
8.770627749999999,'8' (0x08),,
8.770747750000000,@ (0x40),,
8.770867750000001,'0' (0x00),,
8.770987833333333,'2' (0x02),,
8.771107833333334,'16' (0x10),,
8.771227916666666,'128' (0x80),,
8.771347916666667,'0' (0x00),,
8.771468000000000,$ (0x24),,
8.783592166666667,'15' (0x0F),,
8.783712250000001,'4' (0x04),,
8.783832250000000,$ (0x24),,
8.783952333333334,'160' (0xA0),,
8.784072333333333,'255' (0xFF),,
8.784192333333333,'6' (0x06),,
8.784312416666667,'8' (0x08),,
8.784432416666666,@ (0x40),,
8.784552500000000,'0' (0x00),,
8.784672499999999,'2' (0x02),,
8.784792583333333,'16' (0x10),,
8.784912583333334,'128' (0x80),,
8.785032666666666,'0' (0x00),,
8.785152666666667,'4' (0x04),,
8.785272750000001,' ' (0x20),,
8.785392750000000,'0' (0x00),,
8.785512833333334,'1' (0x01),,
8.785632833333333,'8' (0x08),,
8.785752916666667,@ (0x40),,
8.785872916666667,'0' (0x00),,
8.785992999999999,'2' (0x02),,
8.786113000000000,'16' (0x10),,
8.786233083333334,'128' (0x80),,
8.786353083333333,'0' (0x00),,
8.786473166666667,4 (0x34),,
8.798597333333333,'15' (0x0F),,
8.798717333333334,'4' (0x04),,
8.798837416666666,$ (0x24),,
8.798957416666667,'224' (0xE0),,
8.799077499999999,'255' (0xFF),,
8.799197500000000,'6' (0x06),,
8.799317583333334,'8' (0x08),,
8.799437583333333,@ (0x40),,
8.799557666666667,'0' (0x00),,
8.799677666666666,'2' (0x02),,
8.799797750000000,'16' (0x10),,
8.799917750000001,'128' (0x80),,
8.800037833333333,'0' (0x00),,
8.800157833333333,'4' (0x04),,
8.800277916666667,' ' (0x20),,
8.800397916666666,'0' (0x00),,
8.800518000000000,'1' (0x01),,
8.800637999999999,'8' (0x08),,
8.800758083333333,@ (0x40),,
8.800878083333334,'0' (0x00),,
8.800998166666666,'2' (0x02),,
8.801118166666667,'16' (0x10),,
8.801238250000001,'128' (0x80),,
8.801358250000000,'0' (0x00),,
8.801478333333334,'4' (0x04),,
8.803629083333334,'3' (0x03),,
8.803749083333333,'196' (0xC4),,
8.803869166666667,'0' (0x00),,
8.813602500000000,'15' (0x0F),,
8.813722500000001,'4' (0x04),,
8.813842583333333,$ (0x24),,
8.813962583333334,' ' (0x20),,
8.814082666666666,'0' (0x00),,
8.814202666666667,'7' (0x07),,
8.814322750000001,'8' (0x08),,
8.814442750000000,@ (0x40),,
8.814562833333333,'0' (0x00),,
8.814682833333332,'2' (0x02),,
8.814802916666666,'16' (0x10),,
8.814922916666667,'128' (0x80),,
8.815042999999999,'0' (0x00),,
8.815163000000000,'4' (0x04),,
8.815283083333334,' ' (0x20),,
8.815403083333333,'0' (0x00),,
8.815523166666667,'1' (0x01),,
8.815643166666666,'8' (0x08),,
8.815763250000000,@ (0x40),,
8.815883250000001,'0' (0x00),,
8.816003333333333,'2' (0x02),,
8.816123333333334,'16' (0x10),,
8.816243416666667,'128' (0x80),,
8.816363416666666,'0' (0x00),,
8.816483500000000,'20' (0x14),,
8.828607666666667,'15' (0x0F),,
8.828727666666667,'4' (0x04),,
8.828847750000000,$ (0x24),,
8.828967750000000,'224' (0xE0),,
8.829087833333332,'0' (0x00),,
8.829207833333333,'7' (0x07),,
8.829327916666667,'8' (0x08),,
8.829447916666666,@ (0x40),,
8.829568000000000,'0' (0x00),,
8.829688000000001,'2' (0x02),,
8.829808083333333,'16' (0x10),,
8.829928083333334,'128' (0x80),,
8.830048166666666,'0' (0x00),,
8.830168166666667,'4' (0x04),,
8.830288250000001,' ' (0x20),,
8.830408250000000,'0' (0x00),,
8.830528333333334,'1' (0x01),,
8.830648333333333,'8' (0x08),,
8.830768416666666,@ (0x40),,
8.830888416666667,'0' (0x00),,
8.831008499999999,'2' (0x02),,
8.831128500000000,'16' (0x10),,
8.831248583333334,'128' (0x80),,
8.831368583333333,'0' (0x00),,
8.831488666666667,$ (0x24),,
8.843602833333334,'15' (0x0F),,
8.843722833333333,'4' (0x04),,
8.843842916666667,$ (0x24),,
8.843962916666667,'160' (0xA0),,
8.844082999999999,'1' (0x01),,
8.844203000000000,'7' (0x07),,
8.844323083333334,'8' (0x08),,
8.844443083333333,@ (0x40),,
8.844563166666667,'0' (0x00),,
8.844683166666666,'2' (0x02),,
8.844803250000000,'16' (0x10),,
8.844923250000001,'128' (0x80),,
8.845043333333333,'0' (0x00),,
8.845163333333334,'4' (0x04),,
8.845283416666666,' ' (0x20),,
8.845403416666667,'0' (0x00),,
8.845523500000001,'1' (0x01),,
8.845643500000000,'8' (0x08),,
8.845763583333333,@ (0x40),,
8.845883583333332,'0' (0x00),,
8.846003666666666,'2' (0x02),,
8.846123666666667,'16' (0x10),,
8.846243749999999,'128' (0x80),,
8.846363750000000,'0' (0x00),,
8.846483833333334,4 (0x34),,
8.858618000000000,'15' (0x0F),,
8.858738000000001,'4' (0x04),,
8.858858083333333,$ (0x24),,
